date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:45	11779/11779	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:39780fed4f5573d11a1fd9e314bb9628	https://culturedabba.com/blogs/news/tagged/magazine.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/magazine.atom	(from https://culturedabba.com/blogs/news/tagged/magazine)
15:20:46	3840/3840	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:e003da18982d446b46c4143566b2955e	https://culturedabba.com/blogs/news/tagged/writer.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/writer.atom	(from https://culturedabba.com/blogs/news/tagged/writer)
15:20:46	1152/1152	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:45%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/writer-ideator-perfectionist%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_-_Kuchipudi_1024x1024.png?v=1489986170%26description=Are%20you%20a%20Designer%20+%20Writer%20+%20Ideator%20+%20Perfectionist?%20Come%20on%20over%21	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index722c.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/writer-ideator-perfectionist&media=//cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_-_Kuchipudi_1024x1024.png?v=1489986170&description=Are%20you%20a%20Designer%20+%20Writer%20+%20Ideator%20+%20Perfectionist?%20Come%20on%20over!)
15:20:46	912/912	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:45%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jigsaw-amrit-manthan&media=//cdn.shopify.com/s/files/1/1017/1847/articles/jigsaw-amrit-manthan-image_1024x1024.png?v=1482304836&description=Jigsaw%20Amrit%20Manthan	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexc2f8.html	(from https://culturedabba.com/blogs/news/jigsaw-amrit-manthan)
15:20:47	912/912	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:46%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/guess-5-hanuman-names&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Hangman_NamesOfHanuman_1024x1024.png?v=1482210220&description=Guess%205%20Hanuman%20names	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexb0c6.html	(from https://culturedabba.com/blogs/news/guess-5-hanuman-names)
15:20:47	879/879	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:46%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jig-saw-truck&media=//cdn.shopify.com/s/files/1/1017/1847/articles/JigSaw_Screenshot_1024x1024.png?v=1482205047&description=Are%20you%20a%20JigSaw%20pro?	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index6fc5.html	(from https://culturedabba.com/blogs/news/jig-saw-truck)
15:20:47	26848/26848	---MCZ	200	added ('OK')	text/html	etag:cacheable:da675a33749cd714aa86b68a7ad3315a	https://culturedabba.com/blogs/news/tagged/hangman	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/hangman.html	(from https://culturedabba.com/blogs/news/guess-5-hanuman-names)
15:20:48	2919/2919	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:7efdf5134663a6cb2d7dd4b49aa8b609	https://culturedabba.com/blogs/news/tagged/jig-saw.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/jig-saw.atom	(from https://culturedabba.com/blogs/news/tagged/jig-saw)
15:20:48	915/915	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:47%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/christmas-tree-jigsaw%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/jigsaw-christmas-tree_1024x1024.png?v=1482695419%26description=Christmas%20Tree%20JigSaw	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index21bf.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/christmas-tree-jigsaw&media=//cdn.shopify.com/s/files/1/1017/1847/articles/jigsaw-christmas-tree_1024x1024.png?v=1482695419&description=Christmas%20Tree%20JigSaw)
15:20:48	2023/2023	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:7661d3bd26868079f3d294c085b63443	https://culturedabba.com/blogs/news/tagged/freelance.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/freelance.atom	(from https://culturedabba.com/blogs/news/tagged/freelance)
15:20:48	1023/1023	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:47%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/help-needed-short-story-writer%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/Short_Story_-_Burnt_by_Anger_1024x1024.png?v=1489984021%26description=Help%20needed%20-%20Short%20Story%20Writer%21	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index64c0.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/help-needed-short-story-writer&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Short_Story_-_Burnt_by_Anger_1024x1024.png?v=1489984021&description=Help%20needed%20-%20Short%20Story%20Writer!)
15:20:49	4159/4159	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:8483e8a5fa0fec97b3e8b98bbe121878	https://culturedabba.com/blogs/news/tagged/free.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/free.atom	(from https://culturedabba.com/blogs/news/tagged/free)
15:20:49	4160/4160	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b65861382cd1e34f1f8860c83d4257d1	https://culturedabba.com/blogs/news/tagged/ibook.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/ibook.atom	(from https://culturedabba.com/blogs/news/tagged/ibook)
15:20:50	4160/4160	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:104eb01615446c8a0334e3cd189ab1b9	https://culturedabba.com/blogs/news/tagged/shiva.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/shiva.atom	(from https://culturedabba.com/blogs/news/tagged/shiva)
15:20:50	870/870	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:49%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/shiva-bhasmasur-ebook%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/Fr_7_C_1024x1024.jpg?v=1488174633%26description=Shiva%20Bhasmasur%20ebook	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexb402.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/shiva-bhasmasur-ebook&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Fr_7_C_1024x1024.jpg?v=1488174633&description=Shiva%20Bhasmasur%20ebook)
15:20:50	1287/1287	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:20:49%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/free-worlds-first-fully-interactive-south-asian-kids-ibook-get-it-now%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/One_Year_Free_Gift.001_1024x1024.jpeg?v=1487051907%26description=Free%21%20World%27s%20first%20fully%20interactive%20South%20Asian%20Kids%20iBook..Get%20it%20now%21	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexc0bc.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/free-worlds-first-fully-interactive-south-asian-kids-ibook-get-it-now&media=//cdn.shopify.com/s/files/1/1017/1847/articles/One_Year_Free_Gift.001_1024x1024.jpeg?v=1487051907&description=Free!%20World's%20first%20fully%20interactive%20South%20Asian%20Kids%20iBook..Get%20it%20now!)
15:20:51	27000/27000	---MCZ	200	added ('OK')	text/html	etag:cacheable:628dc1f97d09bf200529c3cd61cd63c9	https://culturedabba.com/blogs/news/tagged/activity	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/activity.html	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:20:52	27036/27036	---MCZ	200	added ('OK')	text/html	etag:cacheable:7ccb1e73d427fdbf20ce99acd84b161d	https://culturedabba.com/blogs/news/tagged/recommendation	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/recommendation.html	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:20:52	26988/26988	---MCZ	200	added ('OK')	text/html	etag:cacheable:649551fac8e9bff3cfcd5ffb73883f72	https://culturedabba.com/blogs/news/tagged/review	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/review.html	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:20:53	26982/26982	---MCZ	200	added ('OK')	text/html	etag:cacheable:d1b9aeeb9bfa789c4418a5f5ff9b46fe	https://culturedabba.com/blogs/news/tagged/south	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/south.html	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:01	56339/56339	---M--	200	added ('OK')	image/jpeg	etag:%22565fca66a6a89b28%22	https://i1.wp.com/dl.dropboxusercontent.com/s/3z7o6bp7jfuuyzy/Culture%20Dabba%20Children%27s%20Magazine%20(3).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(3)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:03	60256/60256	---M--	200	added ('OK')	image/jpeg	etag:%22a1df46d5db33c04a%22	https://i0.wp.com/dl.dropboxusercontent.com/s/858tl7bu9atimcu/Culture%20Dabba%20Children%27s%20Magazine%20(2).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(2)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:04	58472/58472	---M--	200	added ('OK')	image/jpeg	etag:%2297a283579ce831ec%22	https://i1.wp.com/dl.dropboxusercontent.com/s/vk1wutvwgnwxl6k/Culture%20Dabba%20Children%27s%20Magazine%20(6).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(6)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:08	512089/512089	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2020:20:10%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/Vimaneaa_1024x1024.png?v=1483559343	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/vimaneaa_1024x10248497.png	(from https://culturedabba.com/blogs/news/tagged/culture?page=2)
15:21:08	45461/45461	---M--	200	added ('OK')	image/jpeg	etag:%22a29e6a27129515d6%22	https://i0.wp.com/dl.dropboxusercontent.com/s/yz6zc48d82y3yke/Culture%20Dabba%20Children%27s%20Magazine%20(9).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(9)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:08	52708/52708	---M--	200	added ('OK')	image/jpeg	etag:%22b58a309a3ba31ad5%22	https://i0.wp.com/dl.dropboxusercontent.com/s/oevhwbyqrdxxijw/Culture%20Dabba%20Children%27s%20Magazine%20(8).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(8)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:08	72241/72241	---M--	200	added ('OK')	image/jpeg	etag:%22f14ef7db3917995e%22	https://i2.wp.com/dl.dropboxusercontent.com/s/nasvwy2nf9mdt3x/Culture%20Dabba%20Children%27s%20Magazine%20(4).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(4)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:09	1008/1008	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:08%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Vimaneaa_1024x1024.png?v=1483559343&description=Independent%20CultureDabba%20Review%20by%20Vimaneea	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index43b4.html	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:09	58650/58650	---M--	200	added ('OK')	image/jpeg	etag:%227c96c385408e58aa%22	https://i0.wp.com/dl.dropboxusercontent.com/s/b3yvm47drfqpviz/Culture%20Dabba%20Children%27s%20Magazine%20(10).jpg?zoom=2&resize=800%2C533&ssl=1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culture%20dabba%20children's%20magazine%20(10)fc86.jpg	(from https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea)
15:21:10	1491/1491	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:1f08f6327cf7ce3c7aba9390f00d253d	https://culturedabba.com/blogs/news/tagged/educational.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/educational.atom	(from https://culturedabba.com/blogs/news/tagged/educational)
15:21:10	1488/1488	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b77fa77cec944eb5ec00d8a1be70fb04	https://culturedabba.com/blogs/news/tagged/learning.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/learning.atom	(from https://culturedabba.com/blogs/news/tagged/learning)
15:21:10	1008/1008	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:09%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/teaching-kids-forgiveness-4-easy-steps%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/Untitled_1024x1024.png?v=1490425155%26description=Teaching%20kids%20forgiveness%20-%204%20Easy%20steps	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexdcfd.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/teaching-kids-forgiveness-4-easy-steps&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Untitled_1024x1024.png?v=1490425155&description=Teaching%20kids%20forgiveness%20-%204%20Easy%20steps)
15:21:11	33798/33798	---MCZ	200	added ('OK')	text/html	etag:cacheable:e30d8e644bc6851b199a05b9ca09e52f	https://culturedabba.com/blogs/news/unusual-allies-the-story-of-amrit-manthan	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/unusual-allies-the-story-of-amrit-manthan.html	(from https://culturedabba.com/blogs/news?page=6)
15:21:12	33880/33880	---MCZ	200	added ('OK')	text/html	etag:cacheable:e1957db09c57cf6db4e8901a1c76a89a	https://culturedabba.com/blogs/news/69116099-first-post	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/69116099-first-post.html	(from https://culturedabba.com/blogs/news?page=6)
15:21:13	1122/1122	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:12%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/this-shivratri-read-bhasmasur-story-with-your-kids&media=//cdn.shopify.com/s/files/1/1017/1847/articles/FB_Advertisement_Post.001_1024x1024.jpeg?v=1488004918&description=This%20Shivratri%20read%20Bhasmasur%20story%20with%20your%20kids	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index59e8.html	(from https://culturedabba.com/blogs/news/this-shivratri-read-bhasmasur-story-with-your-kids)
15:21:14	981/981	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:13%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/free-kindle-book-get-it-now%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/AnimalRiddleImage3_1024x1024.png?v=1489956465%26description=FREE%20Kindle%20Book%20-%20Get%20it%20now%21	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index11c4.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/free-kindle-book-get-it-now&media=//cdn.shopify.com/s/files/1/1017/1847/articles/AnimalRiddleImage3_1024x1024.png?v=1489956465&description=FREE%20Kindle%20Book%20-%20Get%20it%20now!)
15:21:15	18424/18424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202019%2020:21:12%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/FB_Advertisement_Post.001_large.jpeg?v=1488004749	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/fb_advertisement_post.001_large1e6c.jpg	(from https://culturedabba.com/blogs/news/this-shivratri-read-bhasmasur-story-with-your-kids)
15:21:15	924/924	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:14%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jigsaw-amrit-manthan%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/jigsaw-amrit-manthan-image_1024x1024.png?v=1482304836%26description=Jigsaw%20Amrit%20Manthan	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index1e2e.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jigsaw-amrit-manthan&media=//cdn.shopify.com/s/files/1/1017/1847/articles/jigsaw-amrit-manthan-image_1024x1024.png?v=1482304836&description=Jigsaw%20Amrit%20Manthan)
15:21:17	1339/1339	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:38c46c81e79f72b97dee8cdd1aeadfae	https://culturedabba.com/blogs/news/tagged/hangman.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/hangman.atom	(from https://culturedabba.com/blogs/news/tagged/hangman)
15:21:17	924/924	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:16%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/guess-5-hanuman-names%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/Hangman_NamesOfHanuman_1024x1024.png?v=1482210220%26description=Guess%205%20Hanuman%20names	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexdb27.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/guess-5-hanuman-names&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Hangman_NamesOfHanuman_1024x1024.png?v=1482210220&description=Guess%205%20Hanuman%20names)
15:21:17	891/891	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:16%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jig-saw-truck%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/JigSaw_Screenshot_1024x1024.png?v=1482205047%26description=Are%20you%20a%20JigSaw%20pro?	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexd14c.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/jig-saw-truck&media=//cdn.shopify.com/s/files/1/1017/1847/articles/JigSaw_Screenshot_1024x1024.png?v=1482205047&description=Are%20you%20a%20JigSaw%20pro?)
15:21:18	9959/9959	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:ece76f61819da81c99b160de3ce8432f	https://culturedabba.com/blogs/news/tagged/activity.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/activity.atom	(from https://culturedabba.com/blogs/news/tagged/activity)
15:21:19	9965/9965	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:10f34e661d01a85c460dc0aca15ab0ab	https://culturedabba.com/blogs/news/tagged/recommendation.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/recommendation.atom	(from https://culturedabba.com/blogs/news/tagged/recommendation)
15:21:19	9957/9957	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:74d9f0ffeded2b5e1f7f960ebd996d06	https://culturedabba.com/blogs/news/tagged/review.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/review.atom	(from https://culturedabba.com/blogs/news/tagged/review)
15:21:20	9956/9956	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:cb331759b3bed3b1b4336cfc77bb5cad	https://culturedabba.com/blogs/news/tagged/south.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/south.atom	(from https://culturedabba.com/blogs/news/tagged/south)
15:21:20	1020/1020	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:19%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/Vimaneaa_1024x1024.png?v=1483559343%26description=Independent%20CultureDabba%20Review%20by%20Vimaneea	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexc20c.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/independent-culturedabba-review-by-vimaneea&media=//cdn.shopify.com/s/files/1/1017/1847/articles/Vimaneaa_1024x1024.png?v=1483559343&description=Independent%20CultureDabba%20Review%20by%20Vimaneea)
15:21:21	1065/1065	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:20%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/unusual-allies-the-story-of-amrit-manthan&media=//cdn.shopify.com/s/files/1/1017/1847/articles/CD_Asura_Title_Slide_1024x1024.png?v=1479284348&description=Unusual%20Allies,%20the%20story%20of%20%22Amrit%20Manthan%22	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index5ade.html	(from https://culturedabba.com/blogs/news/unusual-allies-the-story-of-amrit-manthan)
15:21:34	238099/238099	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2020:21:11%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_CAB_400_1024x1024.png?v=1471459310	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culturedabba_cab_400_1024x1024ae68.png	(from https://culturedabba.com/blogs/news?page=6)
15:21:45	522291/522291	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2020:21:10%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/CD_Asura_Title_Slide_1024x1024.png?v=1479284348	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/cd_asura_title_slide_1024x10245fdf.png	(from https://culturedabba.com/blogs/news?page=6)
15:21:45	981/981	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:44%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/69116099-first-post&media=//cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_CAB_400_1024x1024.png?v=1471459310&description=Help%20your%20kids%20connect%20with%20Indian%20culture	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index90a2.html	(from https://culturedabba.com/blogs/news/69116099-first-post)
15:21:45	1134/1134	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:44%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/this-shivratri-read-bhasmasur-story-with-your-kids%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/FB_Advertisement_Post.001_1024x1024.jpeg?v=1488004918%26description=This%20Shivratri%20read%20Bhasmasur%20story%20with%20your%20kids	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexcbae.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/this-shivratri-read-bhasmasur-story-with-your-kids&media=//cdn.shopify.com/s/files/1/1017/1847/articles/FB_Advertisement_Post.001_1024x1024.jpeg?v=1488004918&description=This%20Shivratri%20read%20Bhasmasur%20story%20with%20your%20kids)
15:21:45	1077/1077	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:44%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/unusual-allies-the-story-of-amrit-manthan%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/CD_Asura_Title_Slide_1024x1024.png?v=1479284348%26description=Unusual%20Allies,%20the%20story%20of%20%22Amrit%20Manthan%22	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index88c0.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/unusual-allies-the-story-of-amrit-manthan&media=//cdn.shopify.com/s/files/1/1017/1847/articles/CD_Asura_Title_Slide_1024x1024.png?v=1479284348&description=Unusual%20Allies,%20the%20story%20of%20%22Amrit%20Manthan%22)
15:21:45	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2020:21:44%20GMT	https://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/69116099-first-post%26media=//cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_CAB_400_1024x1024.png?v=1471459310%26description=Help%20your%20kids%20connect%20with%20Indian%20culture	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index6a25.html	(from http://pinterest.com/pin/create/button/?url=https://culturedabba.com/blogs/news/69116099-first-post&media=//cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba_CAB_400_1024x1024.png?v=1471459310&description=Help%20your%20kids%20connect%20with%20Indian%20culture)
